,datetime,trade_code,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn,free_turn,total_shares,mkt_cap,free_float_shares,mkt_freeshares,annualstdevr_100w,dividendyield2,trade_status
1556,2003/1/3,000950.SZ,13.11,13.58,12.72,13.33,550500,7380970.3,-0.14,-1.0393,1.010013,1.0009,1.0009,1.55E+08,2066150000,5.50E+07,733150000,37.4941,NA,1
1557,2003/1/3,000951.SZ,5.4,5.54,5.4,5.52,254216,1397574.9,0.06,1.0989,1,0.2825,0.2825,253975000,1401942000,9.00E+07,496800000,36.7384,NA,1
1558,2003/1/3,000952.SZ,8,8.1,7.9,8.04,195098,1560788.8,0.01,0.1245,1.007307,0.2757,0.2757,171226000,1376657040,70767656,568971954.2,28.4867,0.6219,1
1559,2003/1/3,000953.SZ,7.91,8.1,7.9,8.05,451993,3629738.7,0.11,1.3854,1.327003,0.6051,0.6051,196039625,1578118981,74695325,601297366.3,40.455,0.2823,1
1560,2003/1/3,000955.SZ,6.9,7.06,6.9,7,165880,1161064.1,0.08,1.1561,1.103083,0.2742,0.2742,225500000,1578500000,60500000,423500000,35.6423,NA,1
1561,2003/1/3,000957.SZ,5.5,5.58,5.48,5.53,262174,1451134.5,0.03,0.5455,1.811166,0.2075,0.2075,238504950,1318932374,126377402,698867033.1,41.3117,NA,1
1562,2003/1/3,000958.SZ,10.63,10.78,10.48,10.74,529385,5614635.1,0.11,1.0348,1.010419,0.5623,0.5623,229150000,2461071000,94150000,1011171000,25.6665,0.7314,1
1563,2003/1/3,000959.SZ,5.46,5.5,5.4,5.47,770613,4203139.5,0,0,1.087047,0.2202,0.2202,2.31E+09,12635700000,3.50E+08,1914500000,29.0997,4.2048,1
1564,2003/1/3,000960.SZ,5.7,5.8,5.6,5.7,282285,1602361.1,-0.03,-0.5236,1.031357,0.2171,0.2171,357904000,2040052800,1.30E+08,7.41E+08,29.5475,0.2807,1
1565,2003/1/3,000961.SZ,5.32,5.38,5.3,5.38,265899,1420837.7,0.04,0.7491,1.010147,0.2045,0.2045,300530000,1616851400,1.30E+08,699400000,28.9208,0.5576,1
1566,2003/1/3,000962.SZ,8.19,8.43,8.01,8.23,1693960,13990418.7,-0.08,-0.9627,2.170547,1.2065,1.2065,356400000,2933172000,140400000,1155492000,43.7404,NA,1
1567,2003/1/3,000963.SZ,11.25,11.69,11.15,11.2,199420,2243945.7,-0.2,-1.7544,2.026107,0.1994,0.1994,3.80E+08,4.26E+09,1.00E+08,1.12E+09,30.4208,0.2232,1
1568,2003/1/3,000965.SZ,6.65,6.76,6.64,6.72,128890,863987.8,0.03,0.4484,1.100939,0.1674,0.1841,238705413,1604100375,7.00E+07,470400000,35.8781,NA,1
1569,2003/1/3,000966.SZ,6.63,6.85,6.63,6.7,130200,869895,0.07,1.0558,1.242735,0.1206,0.1206,370142040,2479951668,1.08E+08,723600000,32.0288,1.4925,1
1570,2003/1/3,000967.SZ,9.71,9.89,9.71,9.8,101713,995933.8,0.01,0.1021,1.010841,0.226,0.226,136786080,1340503584,4.50E+07,4.41E+08,26.5015,0.8163,1
1571,2003/1/3,000968.SZ,5.8,5.86,5.77,5.81,474680,2758976.9,-0.03,-0.5137,1.010355,0.3165,0.3165,395190000,2296053900,1.50E+08,871500000,30.557,0.2065,1
1572,2003/1/3,000969.SZ,10.7,10.85,10.62,10.7,377128,4037673,0.01,0.0935,1.625341,0.3928,0.3928,244160000,2612512000,9.60E+07,1027200000,40.6151,1.3178,1
1573,2003/1/3,000970.SZ,15.6,15.78,15.6,15.77,9299,145981.4,0.02,0.127,2.721554,0.0098,0.0098,234900000,3704373000,94500000,1490265000,38.6876,0.4227,1
1574,2003/1/3,000971.SZ,7.7,7.78,7.65,7.7,116200,896740,-0.01,-0.1297,1.027199,0.2113,0.2113,1.87E+08,1439900000,5.50E+07,423500000,30.5563,1.9481,1
1575,2003/1/3,000972.SZ,9.98,10.14,9.95,10.14,129805,1303992.7,0.15,1.5015,1.007816,0.2885,0.2885,124589173,1263334214,4.50E+07,456300000,32.2235,0.5917,1
1576,2003/1/3,000973.SZ,8,8,7.9,7.99,101063,803880.1,0.03,0.3769,1.024865,0.1064,0.1064,373450600,2983870294,9.50E+07,759050000,31.3459,2.2528,1
1577,2003/1/3,000975.SZ,7.95,8.19,7.83,8.19,408832,3302823,0.2,2.5031,1.623493,0.3194,0.3194,2.96E+08,2424240000,1.28E+08,1048320000,38.6688,1.221,1
1578,2003/1/3,000976.SZ,6.06,6.15,6.03,6.1,576654,3507693.8,0.02,0.3289,1.821712,0.4577,0.4577,421146000,2568990600,1.26E+08,768600000,38.4063,0.4918,1
1579,2003/1/3,000977.SZ,11.25,11.31,11.18,11.23,118363,1330447.6,-0.04,-0.3549,1.010394,0.1821,0.1821,2.15E+08,2414450000,6.50E+07,729950000,30.4864,0.8905,1
1580,2003/1/3,000978.SZ,15.74,15.85,15.6,15.85,445950,7006625.5,0.03,0.1896,1.533391,0.7432,0.7432,1.77E+08,2805450000,6.00E+07,9.51E+08,20.6685,1.2618,1
1581,2003/1/3,000979.SZ,12.68,12.7,12.5,12.65,43349,545245.9,-0.03,-0.2366,1.009109,0.1084,0.1084,9.40E+07,1189100000,4.00E+07,5.06E+08,28.4572,0.4743,1
1582,2003/1/3,000980.SZ,6.9,7.08,6.9,7.06,165681,1163730,0.12,1.7291,1.007937,0.2857,0.2857,1.50E+08,1.06E+09,5.80E+07,409480000,33.7826,NA,1
1583,2003/1/3,000981.SZ,10.89,11.05,10.85,10.92,70800,776573.1,-0.02,-0.1828,1.0218,0.1416,0.236,1.61E+08,1758120000,3.00E+07,327600000,30.5917,0.9158,1
1584,2003/1/3,000982.SZ,13.18,13.2,12.63,13.02,116417,1492140.4,0.16,1.2442,1.012579,0.3881,0.3881,7.40E+07,963480000,3.00E+07,390600000,25.0644,1.1521,1
1585,2003/1/3,000983.SZ,6.02,6.08,5.98,6.05,584998,3532028.5,0.01,0.1656,1.024512,0.2031,0.2031,8.08E+08,4888400000,2.88E+08,1742400000,32.3346,1.6529,1
1586,2003/1/3,000985.SZ,12,12,11.66,11.78,51400,604771.3,-0.03,-0.254,1.016474,0.1713,0.1713,1.15E+08,1354700000,3.00E+07,353400000,28.2387,0.8489,1
1587,2003/1/3,000987.SZ,7.59,7.65,7.52,7.59,110672,841158.3,-0.01,-0.1316,1.016826,0.1845,0.1845,239305405,1816328024,6.00E+07,455400000,30.7784,1.3175,1
1588,2003/1/3,000988.SZ,25.9,26.25,25.8,26.21,114227,2966126.8,0.2,0.7689,1.012959,0.3808,0.3808,1.15E+08,3014150000,3.00E+07,786300000,33.559,0.7631,1
1589,2003/1/3,000989.SZ,9.43,9.6,9.43,9.54,80680,767436.7,0.02,0.2101,1.342222,0.1552,0.1552,167206000,1595145240,5.20E+07,496080000,26.1741,2.0158,1
1590,2003/1/3,000990.SZ,9.38,9.59,9.38,9.54,266992,2538282.6,0.08,0.8457,1.514247,0.3708,0.3708,179250000,1710045000,7.20E+07,686880000,33.5367,0.8386,1
1591,2003/1/3,000993.SZ,6.78,6.85,6.71,6.77,259446,1751261,0.01,0.1479,1.013359,0.2594,0.2594,3.00E+08,2.03E+09,1.00E+08,6.77E+08,28.1457,0.8863,1
1592,2003/1/3,000995.SZ,8.88,8.89,8.5,8.72,57240,494449.1,0.17,1.9883,1,0.1431,0.1431,1.40E+08,1220800000,4.00E+07,348800000,27.0308,NA,1
1593,2003/1/3,000996.SZ,10.9,10.99,10.8,10.94,49675,541781.8,0.09,0.8295,1.006443,0.1419,0.1419,1.15E+08,1258100000,3.50E+07,382900000,24.5156,0.2742,1
1594,2003/1/3,000997.SZ,15.59,15.8,15.36,15.76,182592,2858604.9,0,0,1.021858,0.589,0.589,1.16E+08,1828160000,3.10E+07,488560000,28.8033,1.9036,1
1595,2003/1/3,000998.SZ,16.05,16.3,16.01,16.14,303482,4892890.7,0.05,0.3108,1.022886,0.5518,0.5518,1.05E+08,1694700000,5.50E+07,887700000,34.0306,1.8587,1
1596,2003/1/3,000999.SZ,8,8.09,7.95,7.99,492847,3944384.6,-0.05,-0.6219,1.021636,0.2464,0.2464,7.53E+08,6016470000,2.00E+08,1.60E+09,31.2962,0.5006,1
1597,2003/1/3,001696.SZ,9.86,9.86,9.86,9.86,0,0,0,0,2.138648,0,0,136864000,1349479040,51584000,508618240,37.528,NA,0
1598,2003/1/3,001896.SZ,6.58,6.63,6.53,6.6,123099,810444.5,-0.01,-0.1513,1.095873,0.1539,0.1539,4.30E+08,2.84E+09,8.00E+07,5.28E+08,30.1496,1.5152,1
1599,2003/1/3,600000.SH,9.25,9.25,9.25,9.25,0,0,0,0,1.526763,0,0,3.62E+09,33438750000,6.00E+08,5.55E+09,27.651,1.4414,0
1600,2003/1/3,600005.SH,4.89,4.95,4.87,4.9,1194590,5861663,-0.01,-0.2037,1.134869,0.3733,0.3733,2090480000,10243352000,3.20E+08,1.57E+09,20.5509,5.7143,1
1601,2003/1/3,600006.SH,13.8,13.98,13.41,13.62,669470,9119813,-0.42,-2.9915,1.05903,0.2232,0.2232,1.00E+09,1.36E+10,3.00E+08,4.09E+09,21.8468,1.4684,1
1602,2003/1/3,600007.SH,6.5,6.6,6.47,6.51,279050,1822846,0.03,0.463,1.042456,0.1744,0.1744,8.00E+08,5.21E+09,1.60E+08,1041600000,31.2298,1.5975,1
1603,2003/1/3,600008.SH,9.89,9.99,9.7,9.73,708250,6921690,-0.22,-2.2111,1.043623,0.2361,0.2361,1.10E+09,1.07E+10,3.00E+08,2.92E+09,33.3881,3.6999,1
1604,2003/1/3,600009.SH,8.7,8.75,8.65,8.74,757148,6584948,0.02,0.2294,1.566964,0.1477,0.1477,1412616100,12346264714,512616100,4480264714,18.0739,1.7162,1
1605,2003/1/3,600010.SH,4.34,4.38,4.3,4.35,408670,1772349,0,0,1.03451,0.1168,0.1168,1.25E+09,5437500000,3.50E+08,1522500000,NA,2.2989,1
1606,2003/1/3,600011.SH,10.76,10.85,10.63,10.68,785149,8430313,-0.17,-1.5668,1.025359,0.3141,0.3141,6000273960,64082925893,2.50E+08,2.67E+09,NA,NA,1
1607,2003/1/3,600016.SH,8.85,8.98,8.8,8.95,909885,8098430,0.05,0.5618,1.518878,0.1739,0.1739,2586721322,23151155832,523250000,4683087500,NA,0.6801,1
1608,2003/1/3,600019.SH,4.04,4.05,4.03,4.03,9057359,36567358,-0.01,-0.2475,1.039873,0.4825,0.4825,1.25E+10,50423360000,1.88E+09,7564310000,22.3876,3.1017,1
1609,2003/1/3,600026.SH,4.6,4.68,4.6,4.65,2953881,13666807,0.02,0.432,1,0.844,0.844,3.33E+09,15465900000,3.50E+08,1627500000,NA,NA,1
1610,2003/1/3,600028.SH,2.94,2.96,2.93,2.96,7598367,22365312,0.02,0.6803,1.027946,0.2714,0.2714,86702439000,2.57E+11,2.80E+09,8.29E+09,NA,NA,1
1611,2003/1/3,600033.SH,8.01,8.1,7.98,8.04,677149,5424722,-0.04,-0.495,1.0125,0.3386,0.3386,6.85E+08,5507400000,2.00E+08,1.61E+09,NA,NA,1
1612,2003/1/3,600036.SH,8.06,8.12,8.02,8.12,3789854,30610396,0.06,0.7444,1,0.3541,0.3541,5706818030,46339362404,1070200000,8690024000,NA,NA,1
1613,2003/1/3,600037.SH,16.9,17,16.28,16.32,424825,7019862,-0.65,-3.8303,1.315618,0.4085,0.4085,3.51E+08,5728320000,1.04E+08,1697280000,NA,1.1784,1
1614,2003/1/3,600038.SH,22.58,22.75,22.43,22.56,362460,8172364,-0.03,-0.1328,1.605617,0.3776,0.4372,2.40E+08,5414400000,82910525,1870461444,115.5276,NA,1
1615,2003/1/3,600050.SH,2.64,2.66,2.63,2.66,17660804,46715097,0.02,0.7576,1,0.6422,0.6422,19696596000,52392945360,2.75E+09,7.32E+09,NA,NA,1
1616,2003/1/3,600051.SH,6.81,6.92,6.81,6.84,95400,655235,-0.04,-0.5814,2.607101,0.1117,0.1117,302400000,2068416000,85397860,584121362.4,31.2118,1.462,1
1617,2003/1/3,600052.SH,5.38,5.45,5.32,5.41,469002,2529174,0.02,0.3711,2.98878,0.1835,0.1835,483633492,2616457192,255528000,1382406480,30.2773,2.1072,1
1618,2003/1/3,600053.SH,7.51,7.88,7.38,7.86,2068570,15946317,0.37,4.9399,1.466271,2.72,2.72,161070000,1266010200,76050000,597753000,34.945,NA,1
1619,2003/1/3,600054.SH,8.97,8.98,8.85,8.93,147583,1314414,-0.01,-0.1119,1.339456,0.2838,0.2838,302900000,2704897000,5.20E+07,464360000,25.2951,0.3359,1
1620,2003/1/3,600055.SH,10.15,10.36,10.15,10.3,154035,1582084,0,0,2.176598,0.395,0.395,1.11E+08,1143300000,3.90E+07,401700000,30.4027,0.9709,1
1621,2003/1/3,600056.SH,11.68,11.8,11.68,11.76,116057,1360008,0.08,0.6849,1.18271,0.2976,0.2976,130350000,1532916000,3.90E+07,458640000,27.9675,0.8503,1
1622,2003/1/3,600057.SH,13,13.2,13,13.07,398978,5230310,-0.07,-0.5327,3.302052,0.2771,0.2771,358200000,4681674000,1.44E+08,1882080000,30.8404,NA,1
1623,2003/1/3,600058.SH,13.24,14,12.91,13,307473,4086413,-0.68,-4.9708,1.356313,0.2562,0.2562,424088710,5513153230,1.20E+08,1.56E+09,33.4242,2.3077,1
1624,2003/1/3,600059.SH,11.92,12.03,11.85,11.93,102200,1221668,0.01,0.0839,2.07921,0.096,0.096,232800000,2777304000,106470000,1270187100,23.2522,1.6764,1
1625,2003/1/3,600060.SH,6.2,6.33,6.19,6.23,292923,1828219,0.04,0.6462,1.640694,0.1437,0.1437,493767810,3076173456,203840000,1269923200,30.3962,NA,1
1626,2003/1/3,600061.SH,4.77,4.88,4.74,4.87,401841,1937149,0.1,2.0964,3.605953,0.3302,0.3302,373115600,1817072972,121680000,592581600,35.227,0.3159,1
1627,2003/1/3,600062.SH,12.59,12.6,12.51,12.6,156367,1965383,-0.02,-0.1585,2.840634,0.0841,0.0841,441075700,5557553820,185866200,2341914120,19.1592,0.6105,1
1628,2003/1/3,600063.SH,7.05,7.13,6.99,7.12,199379,1406044,-0.01,-0.1403,1.895369,0.2014,0.2014,252900000,1800648000,9.90E+07,704880000,28.7759,4.2135,1
1629,2003/1/3,600064.SH,7.8,7.89,7.76,7.83,171032,1339315,-0.04,-0.5083,2.585397,0.11,0.11,344145888,2694662303,155487600,1217467908,28.7283,NA,1
1630,2003/1/3,600066.SH,12.11,12.2,12,12,153603,1860073,-0.09,-0.7444,1.755904,0.1639,0.1639,136723661,1640683932,93723141,1124677692,20.8603,5,1
1631,2003/1/3,600067.SH,8.8,8.85,8.65,8.8,113200,989758,0.09,1.0333,3.221246,0.1042,0.1042,168018653,1478564146,108678829,956373695.2,26.6933,1.4205,1
1632,2003/1/3,600068.SH,5.34,5.38,5.29,5.35,297116,1587680,-0.02,-0.3724,1.332582,0.0859,0.0859,705800000,3776030000,345800000,1850030000,26.0912,0.5607,1
1633,2003/1/3,600069.SH,4.8,4.86,4.75,4.85,490638,2367335,0.05,1.0417,2.317368,0.337,0.337,371600000,1802260000,145600000,706160000,44.7442,NA,1
1634,2003/1/3,600070.SH,10.78,10.9,10.5,10.73,74330,791382,-0.05,-0.4638,1.421067,0.1833,0.1833,85593000,918412890,40560000,435208800,23.612,1.3194,1
1635,2003/1/3,600071.SH,5.86,5.98,5.81,5.93,706501,4173164,0.05,0.8503,4.029083,0.6575,0.6575,237472456,1408211664,107450200,637179686,49.9484,NA,1
1636,2003/1/3,600072.SH,7.01,7.15,6.91,7.04,1482780,10433223,-0.07,-0.9845,2.174576,0.9901,0.9901,329496960,2319658598,149760000,1054310400,38.5881,NA,1
1637,2003/1/3,600073.SH,10.6,10.95,10.6,10.78,1196868,12909709,-0.02,-0.1852,1.223885,0.9974,0.9974,3.24E+08,3492720000,1.20E+08,1293600000,37.5453,NA,1
1638,2003/1/3,600074.SH,5.93,6.06,5.92,6.05,372169,2229360,0.03,0.4983,2.801604,0.2127,0.2127,341280000,2064744000,174960000,1058508000,27.2854,1.6529,1
1639,2003/1/3,600075.SH,6.62,6.72,6.6,6.68,105900,705806,-0.01,-0.1495,2.760272,0.109,0.109,226800000,1515024000,97200000,649296000,33.5403,0.7485,1
1640,2003/1/3,600076.SH,8.84,8.97,8.83,8.94,511905,4561244,0.07,0.7892,1.670619,0.4102,0.4102,253216000,2263751040,124800000,1115712000,36.1507,0.5928,1
1641,2003/1/3,600077.SH,8.36,8.36,8.21,8.32,57019,472674,0.08,0.9709,2.354429,0.1225,0.1225,126819142,1055135261,46540742,387218973.4,30.8188,NA,1
1642,2003/1/3,600078.SH,9.8,9.8,9.63,9.72,119552,1157085,-0.08,-0.8163,1.690836,0.1804,0.1804,180061968,1750202329,66276720,644209718.4,26.8433,0.5144,1
1643,2003/1/3,600079.SH,7.66,7.75,7.62,7.7,161450,1242713,0.02,0.2604,2.27009,0.1934,0.1934,145236000,1118317200,83486000,642842200,30.4813,1.1264,1
1644,2003/1/3,600080.SH,7.23,7.3,7.23,7.26,90040,654434,0.02,0.2762,2.883586,0.0902,0.0902,230835200,1675863552,99840000,724838400,31.2334,0.5647,1
1645,2003/1/3,600081.SH,16.14,16.28,16,16.22,28619,459135,0.08,0.4957,4.480657,0.0475,0.0475,241200000,3912264000,60300000,978066000,22.7719,1.2844,1
1646,2003/1/3,600082.SH,9.6,9.6,9.15,9.3,226900,2109306,-0.26,-2.7197,1.299346,0.2865,0.2865,148980783,1385521282,79188200,736450260,33.3766,NA,1
1647,2003/1/3,600083.SH,5.2,5.29,5.1,5.25,602678,3140940,0.12,2.3392,1,0.444,0.444,2.30E+08,1207500000,135730600,712585650,51.4433,NA,1
1648,2003/1/3,600084.SH,8.38,8.45,8.3,8.4,66900,558457,-0.06,-0.7092,2.569835,0.075,0.075,235180400,1975515360,89232000,749548800,29.797,0.7143,1
1649,2003/1/3,600085.SH,16.5,16.55,16.1,16.23,408864,6629898,-0.36,-2.17,1.861184,0.4104,0.4104,331799933,5385112913,99616608,1616777548,22.8073,1.5404,1
1650,2003/1/3,600086.SH,8.2,8.22,8.08,8.21,245032,1999084,0,0,3.055124,0.1911,0.1911,352281672,2892232527,128220120,1052687185,31.6733,0.1218,1
1651,2003/1/3,600088.SH,9.15,9.3,9.14,9.22,224190,2064775,0,0,1.527259,0.2874,0.2874,236730000,2182650600,7.80E+07,719160000,38.5332,0.7592,1
1652,2003/1/3,600089.SH,7.75,7.92,7.6,7.88,79789,622676,0.08,1.0256,3.069292,0.0612,0.0612,259490176,2044782587,130416000,1027678080,28.5552,1.269,1
1653,2003/1/3,600090.SH,15.57,15.64,15.54,15.62,693062,10813291,0.01,0.0641,4.444794,0.398,0.398,367916646,5746858011,174120960,2719769395,12.7031,0.3201,1
1654,2003/1/3,600091.SH,7.42,7.55,7.41,7.55,1612878,12093776,0.13,1.752,2.076842,0.7822,0.7822,336526000,2540771300,206200000,1556810000,33.1264,0.7947,1
1655,2003/1/3,600093.SH,9.25,9.53,9.24,9.47,227060,2137195,0.09,0.9595,1.512632,0.2968,0.2968,191250000,1811137500,76500000,724455000,32.8228,NA,1
1656,2003/1/3,600094.SH,6.08,6.12,6.02,6.09,165689,1007622,0.04,0.6612,2.069939,0.1501,0.1501,491754000,2994781860,110400000,672336000,31.5442,0.821,1
1657,2003/1/3,600095.SH,6.2,6.28,6.13,6.22,312152,1940010,0.03,0.4847,1.979758,0.2066,0.2066,261560000,1626903200,151066007,939630563.5,33.2309,NA,1
1658,2003/1/3,600096.SH,8.2,8.35,8.19,8.23,206731,1699647,0.11,1.3547,1.060102,0.2067,0.2067,368181800,3030136214,1.00E+08,8.23E+08,28.8588,NA,1
1659,2003/1/3,600097.SH,10.15,10.2,10.06,10.18,77680,788278,0.01,0.0983,1,0.2219,0.2219,115449889,1175279870,3.50E+07,356300000,33.6881,NA,1
1660,2003/1/3,600098.SH,10.3,10.45,10.3,10.35,360635,3738981,-0.05,-0.4808,1.916185,0.1541,0.1541,1252800000,12966480000,2.34E+08,2421900000,28.1738,2.8986,1
1661,2003/1/3,600099.SH,6.81,6.94,6.69,6.79,629769,4296698,-0.17,-2.4425,1.979278,0.6905,0.6905,219120000,1487824800,91200000,619248000,30.7222,NA,1
1662,2003/1/3,600100.SH,14.9,15.02,14.81,14.99,654878,9790397,0.05,0.3347,4.749439,0.2399,0.2399,574612295,8613438302,273030533,4092727690,34.5931,1.3342,1
1663,2003/1/3,600101.SH,9.9,9.97,9.8,9.82,176978,1745179,-0.15,-1.5045,1.671273,0.1863,0.1863,169805367,1667488704,95004000,932939280,28.579,2.0367,1
1664,2003/1/3,600103.SH,3.73,3.78,3.72,3.78,590321,2218478,0.04,1.0695,2.442995,0.1322,0.1322,706300000,2669814000,446420000,1687467600,26.9421,1.5873,1
1665,2003/1/3,600104.SH,6.64,6.7,6.59,6.64,3169934,21020770,-0.01,-0.1504,2.225234,0.4193,0.4193,2519999300,16732795352,755999790,5019838606,25.148,2.259,1
1666,2003/1/3,600105.SH,8.27,8.33,8.23,8.25,134946,1114878,-0.08,-0.9604,1.886611,0.1384,0.1384,272110462,2244911312,97500000,804375000,25.1538,1.6606,1
1667,2003/1/3,600106.SH,7.41,7.47,7.35,7.4,93600,691487,-0.01,-0.135,1.062496,0.104,0.104,3.10E+08,2.29E+09,9.00E+07,6.66E+08,29.2316,1.3514,1
1668,2003/1/3,600107.SH,4.83,4.88,4.82,4.88,196700,955998,0.05,1.0352,1.849195,0.1477,0.1477,3.60E+08,1756800000,133200000,650016000,34.482,NA,1
1669,2003/1/3,600108.SH,4.55,4.59,4.54,4.56,242842,1107658,0.01,0.2198,3.106868,0.0877,0.0877,625045200,2850206112,276822000,1262308320,29.8612,1.0965,1
1670,2003/1/3,600109.SH,12.6,12.78,12.58,12.65,18820,238321,-0.08,-0.6284,1.019066,0.0684,0.0684,70982696,897931104.4,27500000,347875000,33.1249,NA,1
1671,2003/1/3,600110.SH,5.51,5.59,5.45,5.52,153285,845821,0.02,0.3636,3.822816,0.1113,0.1113,334123794,1844363343,137676350,759973452,35.4015,0.5032,1
1672,2003/1/3,600111.SH,8.71,8.82,8.71,8.77,244731,2147810,-0.04,-0.454,1.576247,0.1681,0.1681,403674000,3540220980,145600000,1276912000,31.3099,1.1403,1
1673,2003/1/3,600112.SH,7,7.13,6.9,7.1,213617,1502236,0.14,2.0115,1.136058,0.4108,0.4108,1.72E+08,1221200000,5.20E+07,369200000,37.2151,NA,1
1674,2003/1/3,600113.SH,9.51,9.51,9.12,9.23,203147,1888662,-0.44,-4.5502,1.036923,0.5079,0.5079,1.18E+08,1089140000,4.00E+07,369200000,25.4653,NA,1
1675,2003/1/3,600115.SH,4.32,4.4,4.3,4.39,1070478,4673132,0.04,0.9195,1.006591,0.3568,0.3568,4866950000,21365910500,3.00E+08,1.32E+09,29.9571,0.4556,1
1676,2003/1/3,600116.SH,9.15,9.23,9.11,9.16,87439,801942,0.01,0.1093,1.115394,0.1508,0.1508,174768000,1600874880,57992000,531206720,32.1716,0.3275,1
1677,2003/1/3,600117.SH,4.46,4.51,4.4,4.5,156689,701723,0.03,0.6711,1.764341,0.0979,0.0979,582220000,2619990000,1.60E+08,7.20E+08,31.2673,NA,1
1678,2003/1/3,600118.SH,12.55,12.88,12.44,12.62,113790,1430770,0.02,0.1587,2.881766,0.158,0.158,189504000,2391540480,7.20E+07,908640000,27.1253,NA,1
1679,2003/1/3,600119.SH,9.86,9.92,9.82,9.85,55120,543049,-0.03,-0.3036,2.059718,0.0669,0.0669,257400000,2535390000,82368000,811324800,21.2172,NA,1
1680,2003/1/3,600120.SH,14.35,14.45,14.29,14.4,639880,9192479,0.02,0.1391,6.616884,0.4878,0.4878,315920909,4549261090,131175677,1888929749,17.3766,0.496,1
1681,2003/1/3,600121.SH,7.25,7.31,7.12,7.23,81999,589480,-0.03,-0.4132,2.726222,0.038,0.038,8.10E+08,5856300000,2.16E+08,1561680000,39.1765,NA,1
1682,2003/1/3,600122.SH,6.97,7.02,6.8,6.89,242564,1670509,-0.07,-1.0057,2.4514,0.1684,0.1684,319200000,2199288000,1.44E+08,992160000,36.4665,0.5806,1
1683,2003/1/3,600123.SH,6.69,6.73,6.6,6.68,176452,1176104,-0.04,-0.5952,1.544944,0.1225,0.1225,371250000,2479950000,1.44E+08,961920000,29.4307,0.8982,1
1684,2003/1/3,600125.SH,8.5,8.62,8.43,8.5,295547,2511441,-0.03,-0.3517,2.016814,0.3256,0.3256,190776000,1621596000,90776000,771596000,29.5424,NA,1
1685,2003/1/3,600126.SH,6.4,6.43,6.36,6.4,165290,1056015,0,0,1.704072,0.0997,0.0997,645337500,4130160000,165750000,1060800000,25.634,2.3438,1
1686,2003/1/3,600127.SH,5.58,5.7,5.57,5.68,439716,2476618,0.08,1.4286,2.440417,0.2297,0.2297,432500065,2456600369,191434455,1087347704,42.1287,NA,1
1687,2003/1/3,600128.SH,7,7.1,7,7.06,182354,1285611,0.02,0.2841,1.914283,0.246,0.246,199447500,1408099350,74123100,523309086,31.1931,0.7082,1
1688,2003/1/3,600129.SH,27.3,27.9,26.31,27.36,300715,8144754,-0.95,-3.3557,1.359526,0.401,0.401,252600000,6911136000,7.50E+07,2.05E+09,38.7049,0.731,1
1689,2003/1/3,600130.SH,19.3,19.5,19.12,19.31,153101,2946719,-0.13,-0.6687,1.013859,0.3828,0.3828,1.60E+08,3089600000,4.00E+07,772400000,31.2147,1.0357,1
1690,2003/1/3,600131.SH,8.25,8.4,8.22,8.3,106752,881738,0.06,0.7282,2.118518,0.1068,0.1068,296544209,2461316935,99950009,829585074.7,36.5466,NA,1
1691,2003/1/3,600132.SH,18.75,19.41,18.75,19.4,26468,508469,0.22,1.147,1.250309,0.0509,0.0509,170872000,3314916800,5.20E+07,1008800000,35.1851,1.3402,1
1692,2003/1/3,600133.SH,7.75,7.83,7.7,7.81,129280,1005972,0.11,1.4286,1.76838,0.1554,0.1554,275592200,2152375082,83200000,649792000,32.3519,1.0243,1
1693,2003/1/3,600135.SH,9.5,9.66,9.39,9.63,1089389,10371968,0.02,0.2081,1.890894,0.8646,0.8646,3.42E+08,3293460000,1.26E+08,1213380000,31.5471,4.1537,1
1694,2003/1/3,600136.SH,9.4,9.62,9.4,9.5,158515,1511501,0.02,0.211,1.124084,0.3873,0.3873,104444000,992218000,40924000,388778000,27.1484,0.5263,1
1695,2003/1/3,600137.SH,9.09,9.33,9,9.32,98477,903463,0.28,3.0973,1.200226,0.566,0.566,60711288,565829204.2,17400000,162168000,31.7663,NA,1
1696,2003/1/3,600138.SH,9.05,9.21,9.05,9.1,132773,1211629,-0.14,-1.5152,1.781665,0.1135,0.1135,2.67E+08,2429700000,1.17E+08,1064700000,30.2383,1.6484,1
1697,2003/1/3,600139.SH,10.85,11.04,10.8,11,50600,550195,0.08,0.7326,1.437822,0.1721,0.1721,76010200,836112200,29400000,323400000,33.5641,NA,0
1698,2003/1/3,600141.SH,8.73,8.74,8.56,8.62,58450,504941,0.05,0.5834,1.02334,0.1461,0.1461,1.60E+08,1379200000,4.00E+07,344800000,28.4752,1.1601,1
1699,2003/1/3,600145.SH,5.07,5.13,5.03,5.13,759684,3866114,0.06,1.1834,2.790947,0.609,0.609,346500000,1777545000,124740000,639916200,27.3056,0.6962,1
1700,2003/1/3,600146.SH,8.6,8.64,8.52,8.6,201940,1732336,0,0,1,0.3366,0.3366,2.00E+08,1.72E+09,6.00E+07,5.16E+08,38.1547,NA,1
1701,2003/1/3,600148.SH,8.34,8.45,8.31,8.45,88014,739492,0.1,1.1976,1.957764,0.2096,0.2096,141516450,1195814003,4.20E+07,354900000,32.7413,0.4379,1
